episode,player,total_reward,steps_played,won
8310_B,B,-4.0,14.0,W
8311_W,W,1000.0,10.0,W
8311_B,B,3.0,5.0,W
8312_W,W,-12.0,22.0,B
8312_B,B,993.0,17.0,B
8313_W,W,-4.0,12.0,B
8313_B,B,999.0,9.0,B
8314_W,W,987.0,25.0,W
8314_B,B,2.0,8.0,W
8315_W,W,1002.0,8.0,W
8315_B,B,-1.0,9.0,W
8316_W,W,-3.0,13.0,B
8316_B,B,999.0,11.0,B
8317_W,W,-39.0,51.0,B
8317_B,B,992.0,20.0,B
8318_W,W,998.0,12.0,W
8318_B,B,2.0,6.0,W
8319_W,W,-8.0,16.0,B
8319_B,B,994.0,14.0,B
8320_W,W,999.0,13.0,W
8320_B,B,-3.0,13.0,W
8321_W,W,1000.0,8.0,W
8321_B,B,-1.0,7.0,W
8322_W,W,-1024.0,34.0,B
8322_B,B,-2.0,10.0,B
8323_W,W,-2.0,10.0,B
8323_B,B,999.0,9.0,B
8324_W,W,999.0,13.0,W
8324_B,B,-7.0,17.0,W
8325_W,W,-999.0,9.0,B
8325_B,B,-11.0,19.0,B
8326_W,W,999.0,9.0,W
8326_B,B,-1.0,7.0,W
8327_W,W,995.0,13.0,W
8327_B,B,0.0,6.0,W
8328_W,W,996.0,12.0,W
8328_B,B,3.0,3.0,W
8329_W,W,-4.0,18.0,B
8329_B,B,994.0,20.0,B
8330_W,W,-7.0,13.0,B
8330_B,B,997.0,9.0,B
8331_W,W,995.0,13.0,W
8331_B,B,-14.0,20.0,W
8332_W,W,996.0,14.0,W
8332_B,B,2.0,6.0,W
8333_W,W,1000.0,6.0,W
8333_B,B,1.0,3.0,W
8334_W,W,1003.0,7.0,W
8334_B,B,-4.0,12.0,W
8335_W,W,981.0,33.0,W
8335_B,B,-17.0,29.0,W
8336_W,W,995.0,13.0,W
8336_B,B,0.0,6.0,W
8337_W,W,1002.0,10.0,W
8337_B,B,-5.0,15.0,W
8338_W,W,1.0,9.0,B
8338_B,B,989.0,21.0,B
8339_W,W,-1.0,13.0,B
8339_B,B,997.0,15.0,B
8340_W,W,0.0,12.0,B
8340_B,B,989.0,23.0,B
8341_W,W,1001.0,15.0,W
8341_B,B,-8.0,22.0,W
8342_W,W,1003.0,7.0,W
8342_B,B,-5.0,13.0,W
8343_W,W,983.0,25.0,W
8343_B,B,0.0,6.0,W
8344_W,W,-1010.0,22.0,B
8344_B,B,-13.0,23.0,B
8345_W,W,-9.0,17.0,B
8345_B,B,998.0,10.0,B
8346_W,W,985.0,27.0,W
8346_B,B,-6.0,16.0,W
8347_W,W,1003.0,9.0,W
8347_B,B,-3.0,13.0,W
8348_W,W,1000.0,10.0,W
8348_B,B,0.0,8.0,W
8349_W,W,997.0,17.0,W
8349_B,B,-26.0,38.0,W
8350_W,W,-9.0,21.0,B
8350_B,B,994.0,18.0,B
8351_W,W,2.0,6.0,B
8351_B,B,982.0,26.0,B
8352_W,W,-1007.0,17.0,B
8352_B,B,1.0,7.0,B
8353_W,W,-7.0,15.0,B
8353_B,B,999.0,9.0,B
8354_W,W,-5.0,13.0,B
8354_B,B,989.0,19.0,B
8355_W,W,-4.0,12.0,B
8355_B,B,996.0,12.0,B
8356_W,W,-4.0,14.0,B
8356_B,B,995.0,15.0,B
8357_W,W,999.0,15.0,W
8357_B,B,-7.0,19.0,W
8358_W,W,-19.0,31.0,B
8358_B,B,979.0,33.0,B
8359_W,W,4.0,6.0,B
8359_B,B,998.0,12.0,B
8360_W,W,997.0,15.0,W
8360_B,B,-41.0,51.0,W
8361_W,W,-2.0,10.0,B
8361_B,B,989.0,19.0,B
8362_W,W,994.0,16.0,W
8362_B,B,-2.0,10.0,W
8363_W,W,-5.0,17.0,B
8363_B,B,990.0,22.0,B
8364_W,W,999.0,11.0,W
8364_B,B,-2.0,10.0,W
8365_W,W,-2.0,12.0,B
8365_B,B,1002.0,8.0,B
8366_W,W,990.0,22.0,W
8366_B,B,2.0,8.0,W
8367_W,W,0.0,12.0,B
8367_B,B,993.0,19.0,B
8368_W,W,1.0,9.0,B
8368_B,B,999.0,11.0,B
8369_W,W,993.0,17.0,W
8369_B,B,0.0,8.0,W
8370_W,W,987.0,21.0,W
8370_B,B,-5.0,11.0,W
8371_W,W,999.0,11.0,W
8371_B,B,-4.0,12.0,W
8372_W,W,1002.0,8.0,W
8372_B,B,3.0,5.0,W
8373_W,W,-9.0,19.0,B
8373_B,B,995.0,15.0,B
8374_W,W,994.0,14.0,W
8374_B,B,-3.0,9.0,W
8375_W,W,997.0,15.0,W
8375_B,B,-7.0,17.0,W
8376_W,W,996.0,18.0,W
8376_B,B,4.0,8.0,W
8377_W,W,1.0,7.0,B
8377_B,B,998.0,10.0,B
8378_W,W,999.0,11.0,W
8378_B,B,2.0,6.0,W
8379_W,W,990.0,22.0,W
8379_B,B,1.0,9.0,W
8380_W,W,1000.0,14.0,W
8380_B,B,-21.0,33.0,W
8381_W,W,990.0,18.0,W
8381_B,B,3.0,3.0,W
8382_W,W,991.0,21.0,W
8382_B,B,-4.0,14.0,W
8383_W,W,-6.0,12.0,B
8383_B,B,1000.0,6.0,B
8384_W,W,998.0,14.0,W
8384_B,B,-3.0,13.0,W
8385_W,W,-2.0,14.0,B
8385_B,B,1000.0,12.0,B
8386_W,W,990.0,20.0,W
8386_B,B,3.0,5.0,W
8387_W,W,988.0,20.0,W
8387_B,B,-8.0,14.0,W
8388_W,W,-15.0,27.0,B
8388_B,B,985.0,27.0,B
8389_W,W,2.0,6.0,B
8389_B,B,993.0,15.0,B
8390_W,W,1.0,11.0,W
8390_B,B,-1000.0,12.0,W
8391_W,W,1002.0,10.0,W
8391_B,B,-1.0,11.0,W
8392_W,W,0.0,10.0,B
8392_B,B,998.0,12.0,B
8393_W,W,5.0,7.0,B
8393_B,B,999.0,13.0,B
8394_W,W,-4.0,16.0,B
8394_B,B,992.0,20.0,B
8395_W,W,987.0,27.0,W
8395_B,B,2.0,10.0,W
8396_W,W,-3.0,15.0,B
8396_B,B,998.0,14.0,B
8397_W,W,-18.0,28.0,B
8397_B,B,993.0,17.0,B
8398_W,W,-8.0,18.0,B
8398_B,B,991.0,19.0,B
8399_W,W,988.0,24.0,W
8399_B,B,2.0,8.0,W
8400_W,W,-998.0,10.0,B
8400_B,B,-2.0,12.0,B
8401_W,W,999.0,11.0,W
8401_B,B,-1.0,9.0,W
8402_W,W,1000.0,14.0,W
8402_B,B,-14.0,26.0,W
8403_W,W,992.0,18.0,W
8403_B,B,0.0,8.0,W
8404_W,W,978.0,34.0,W
8404_B,B,-16.0,26.0,W
8405_W,W,-1.0,9.0,B
8405_B,B,996.0,12.0,B
8406_W,W,-2.0,10.0,B
8406_B,B,997.0,11.0,B
8407_W,W,991.0,23.0,W
8407_B,B,0.0,12.0,W
8408_W,W,-16.0,28.0,B
8408_B,B,984.0,28.0,B
8409_W,W,-1004.0,16.0,B
8409_B,B,-2.0,12.0,B
8410_W,W,998.0,14.0,W
8410_B,B,-4.0,14.0,W
8411_W,W,1.0,11.0,B
8411_B,B,989.0,23.0,B
8412_W,W,2.0,10.0,B
8412_B,B,1000.0,12.0,B
8413_W,W,-14.0,24.0,B
8413_B,B,994.0,16.0,B
8414_W,W,-13.0,25.0,B
8414_B,B,1004.0,8.0,B
8415_W,W,1000.0,16.0,W
8415_B,B,2.0,12.0,W
8416_W,W,991.0,21.0,W
8416_B,B,2.0,8.0,W
8417_W,W,1.0,9.0,B
8417_B,B,1000.0,10.0,B
8418_W,W,-8.0,18.0,B
8418_B,B,989.0,21.0,B
8419_W,W,985.0,25.0,W
8419_B,B,-6.0,14.0,W
8420_W,W,-1001.0,15.0,B
8420_B,B,-10.0,22.0,B
8421_W,W,-2.0,12.0,B
8421_B,B,1002.0,8.0,B
8422_W,W,1003.0,7.0,W
8422_B,B,-3.0,11.0,W
8423_W,W,-6.0,16.0,B
8423_B,B,1002.0,8.0,B
8424_W,W,1000.0,12.0,W
8424_B,B,3.0,7.0,W
8425_W,W,992.0,16.0,W
8425_B,B,-8.0,14.0,W
8426_W,W,1002.0,12.0,W
8426_B,B,-10.0,22.0,W
8427_W,W,997.0,13.0,W
8427_B,B,-12.0,20.0,W
8428_W,W,-2.0,10.0,B
8428_B,B,997.0,11.0,B
8429_W,W,-7.0,17.0,B
8429_B,B,995.0,15.0,B
8430_W,W,988.0,22.0,W
8430_B,B,-19.0,27.0,W
8431_W,W,997.0,15.0,W
8431_B,B,-3.0,13.0,W
8432_W,W,947.0,65.0,W
8432_B,B,-14.0,24.0,W
8433_W,W,-8.0,20.0,B
8433_B,B,994.0,18.0,B
8434_W,W,996.0,14.0,W
8434_B,B,-3.0,11.0,W
8435_W,W,-18.0,26.0,B
8435_B,B,996.0,12.0,B
8436_W,W,993.0,17.0,W
8436_B,B,-1.0,9.0,W
8437_W,W,1001.0,11.0,W
8437_B,B,0.0,10.0,W
8438_W,W,-23.0,33.0,B
8438_B,B,1001.0,9.0,B
8439_W,W,994.0,16.0,W
8439_B,B,1.0,7.0,W
8440_W,W,-4.0,16.0,B
8440_B,B,1000.0,12.0,B
8441_W,W,-20.0,32.0,B
8441_B,B,996.0,16.0,B
8442_W,W,-3.0,15.0,B
8442_B,B,989.0,23.0,B
8443_W,W,997.0,15.0,W
8443_B,B,-19.0,29.0,W
8444_W,W,-18.0,28.0,B
8444_B,B,990.0,20.0,B
8445_W,W,991.0,21.0,W
8445_B,B,-1.0,11.0,W
8446_W,W,996.0,18.0,W
8446_B,B,-5.0,17.0,W
8447_W,W,969.0,43.0,W
8447_B,B,-14.0,24.0,W
8448_W,W,1002.0,8.0,W
8448_B,B,0.0,8.0,W
8449_W,W,1002.0,6.0,W
8449_B,B,-9.0,15.0,W
8450_W,W,995.0,15.0,W
8450_B,B,-7.0,15.0,W
8451_W,W,-4.0,14.0,B
8451_B,B,992.0,18.0,B
8452_W,W,-4.0,12.0,B
8452_B,B,995.0,13.0,B
8453_W,W,996.0,18.0,W
8453_B,B,-1.0,13.0,W
8454_W,W,-2.0,14.0,B
8454_B,B,987.0,25.0,B
8455_W,W,1000.0,12.0,W
8455_B,B,-4.0,14.0,W
8456_W,W,-5.0,17.0,B
8456_B,B,991.0,21.0,B
8457_W,W,-15.0,29.0,B
8457_B,B,977.0,37.0,B
8458_W,W,3.0,7.0,B
8458_B,B,993.0,17.0,B
8459_W,W,-4.0,14.0,B
8459_B,B,1001.0,9.0,B
8460_W,W,-16.0,28.0,B
8460_B,B,991.0,21.0,B
8461_W,W,-5.0,13.0,B
8461_B,B,998.0,10.0,B
8462_W,W,1001.0,9.0,W
8462_B,B,2.0,6.0,W
8463_W,W,4.0,6.0,B
8463_B,B,995.0,15.0,B
8464_W,W,-28.0,40.0,B
8464_B,B,999.0,13.0,B
8465_W,W,987.0,23.0,W
8465_B,B,-6.0,14.0,W
8466_W,W,-3.0,13.0,B
8466_B,B,1000.0,10.0,B
8467_W,W,2.0,4.0,B
8467_B,B,1002.0,4.0,B
8468_W,W,-10.0,22.0,B
8468_B,B,1000.0,12.0,B
8469_W,W,-16.0,24.0,B
8469_B,B,997.0,11.0,B
8470_W,W,997.0,13.0,W
8470_B,B,-11.0,19.0,W
8471_W,W,-1.0,13.0,B
8471_B,B,988.0,24.0,B
8472_W,W,-2.0,10.0,B
8472_B,B,997.0,11.0,B
8473_W,W,-1020.0,30.0,B
8473_B,B,0.0,8.0,B
8474_W,W,999.0,11.0,W
8474_B,B,-5.0,13.0,W
8475_W,W,-17.0,31.0,B
8475_B,B,997.0,17.0,B
8476_W,W,-1003.0,13.0,B
8476_B,B,-4.0,12.0,B
8477_W,W,-3.0,11.0,B
8477_B,B,999.0,9.0,B
8478_W,W,3.0,9.0,B
8478_B,B,996.0,16.0,B
8479_W,W,1.0,9.0,B
8479_B,B,1001.0,9.0,B
8480_W,W,-10.0,24.0,B
8480_B,B,993.0,21.0,B
8481_W,W,983.0,29.0,W
8481_B,B,-13.0,23.0,W
8482_W,W,-13.0,25.0,B
8482_B,B,1000.0,12.0,B
8483_W,W,-11.0,17.0,B
8483_B,B,998.0,8.0,B
8484_W,W,-5.0,15.0,B
8484_B,B,996.0,14.0,B
8485_W,W,998.0,8.0,W
8485_B,B,-1.0,5.0,W
8486_W,W,-1000.0,10.0,B
8486_B,B,-9.0,17.0,B
8487_W,W,-1.0,13.0,B
8487_B,B,990.0,22.0,B
8488_W,W,993.0,19.0,W
8488_B,B,-1.0,11.0,W
8489_W,W,1.0,9.0,B
8489_B,B,993.0,17.0,B
8490_W,W,991.0,19.0,W
8490_B,B,-4.0,12.0,W
8491_W,W,0.0,10.0,B
8491_B,B,992.0,18.0,B
8492_W,W,996.0,12.0,W
8492_B,B,-2.0,8.0,W
8493_W,W,0.0,8.0,B
8493_B,B,982.0,26.0,B
8494_W,W,994.0,18.0,W
8494_B,B,-2.0,12.0,W
8495_W,W,-3.0,15.0,B
8495_B,B,997.0,15.0,B
8496_W,W,-5.0,11.0,B
8496_B,B,1001.0,5.0,B
8497_W,W,-4.0,10.0,B
8497_B,B,1002.0,4.0,B
8498_W,W,2.0,8.0,B
8498_B,B,999.0,11.0,B
8499_W,W,986.0,26.0,W
8499_B,B,-12.0,22.0,W
8500_W,W,998.0,14.0,W
8500_B,B,-1.0,11.0,W
8501_W,W,-6.0,14.0,B
8501_B,B,979.0,29.0,B
8502_W,W,-1002.0,12.0,B
8502_B,B,-2.0,10.0,B
8503_W,W,1000.0,10.0,W
8503_B,B,0.0,8.0,W
8504_W,W,-1.0,13.0,B
8504_B,B,989.0,23.0,B
8505_W,W,1001.0,7.0,W
8505_B,B,3.0,3.0,W
8506_W,W,0.0,10.0,B
8506_B,B,989.0,21.0,B
8507_W,W,1001.0,13.0,W
8507_B,B,2.0,10.0,W
8508_W,W,996.0,16.0,W
8508_B,B,-1.0,11.0,W
8509_W,W,999.0,11.0,W
8509_B,B,-4.0,12.0,W
8510_W,W,985.0,27.0,W
8510_B,B,-17.0,27.0,W
8511_W,W,0.0,16.0,B
8511_B,B,999.0,17.0,B
8512_W,W,993.0,19.0,W
8512_B,B,3.0,7.0,W
8513_W,W,-4.0,12.0,B
8513_B,B,989.0,19.0,B
8514_W,W,999.0,11.0,W
8514_B,B,-6.0,14.0,W
8515_W,W,989.0,25.0,W
8515_B,B,-2.0,14.0,W
8516_W,W,-19.0,29.0,B
8516_B,B,1004.0,6.0,B
8517_W,W,-22.0,32.0,B
8517_B,B,994.0,16.0,B
8518_W,W,-13.0,25.0,B
8518_B,B,994.0,18.0,B
8519_W,W,-10.0,22.0,B
8519_B,B,977.0,35.0,B
8520_W,W,-2.0,10.0,B
8520_B,B,1001.0,7.0,B
8521_W,W,997.0,15.0,W
8521_B,B,1.0,9.0,W
8522_W,W,-3.0,15.0,B
8522_B,B,984.0,28.0,B
8523_W,W,-2.0,12.0,B
8523_B,B,989.0,21.0,B
8524_W,W,-1024.0,34.0,B
8524_B,B,-2.0,10.0,B
8525_W,W,1001.0,11.0,W
8525_B,B,-11.0,21.0,W
8526_W,W,989.0,21.0,W
8526_B,B,-2.0,10.0,W
8527_W,W,-2.0,16.0,B
8527_B,B,1000.0,14.0,B
8528_W,W,-9.0,21.0,B
8528_B,B,979.0,33.0,B
8529_W,W,-9.0,21.0,B
8529_B,B,981.0,31.0,B
8530_W,W,1000.0,10.0,W
8530_B,B,2.0,6.0,W
8531_W,W,-5.0,17.0,B
8531_B,B,982.0,30.0,B
8532_W,W,998.0,14.0,W
8532_B,B,-2.0,12.0,W
8533_W,W,1000.0,12.0,W
8533_B,B,-2.0,12.0,W
8534_W,W,-2.0,12.0,B
8534_B,B,1000.0,10.0,B
8535_W,W,993.0,19.0,W
8535_B,B,-2.0,12.0,W
8536_W,W,0.0,10.0,B
8536_B,B,1001.0,9.0,B
8537_W,W,-4.0,10.0,B
8537_B,B,996.0,10.0,B
8538_W,W,-11.0,23.0,B
8538_B,B,943.0,69.0,B
8539_W,W,0.0,12.0,B
8539_B,B,998.0,14.0,B
8540_W,W,998.0,16.0,W
8540_B,B,-8.0,20.0,W
8541_W,W,-5.0,21.0,B
8541_B,B,976.0,40.0,B
8542_W,W,995.0,21.0,W
8542_B,B,-8.0,22.0,W
8543_W,W,-1023.0,33.0,B
8543_B,B,-20.0,28.0,B
8544_W,W,1001.0,11.0,W
8544_B,B,-17.0,27.0,W
8545_W,W,998.0,14.0,W
8545_B,B,-7.0,17.0,W
8546_W,W,993.0,17.0,W
8546_B,B,-5.0,13.0,W
8547_W,W,976.0,36.0,W
8547_B,B,0.0,10.0,W
8548_W,W,2.0,10.0,B
8548_B,B,987.0,25.0,B
8549_W,W,1000.0,6.0,W
8549_B,B,-3.0,7.0,W
8550_W,W,996.0,16.0,W
8550_B,B,-10.0,20.0,W
8551_W,W,1001.0,9.0,W
8551_B,B,-9.0,17.0,W
8552_W,W,1004.0,6.0,W
8552_B,B,-10.0,18.0,W
8553_W,W,1001.0,9.0,W
8553_B,B,-5.0,13.0,W
8554_W,W,-9.0,19.0,B
8554_B,B,999.0,11.0,B
8555_W,W,-7.0,21.0,B
8555_B,B,1001.0,13.0,B
8556_W,W,-6.0,22.0,B
8556_B,B,999.0,17.0,B
8557_W,W,994.0,18.0,W
8557_B,B,0.0,10.0,W
8558_W,W,-12.0,18.0,B
8558_B,B,1001.0,5.0,B
8559_W,W,986.0,24.0,W
8559_B,B,-2.0,10.0,W
8560_W,W,-6.0,18.0,B
8560_B,B,993.0,19.0,B
8561_W,W,-10.0,24.0,B
8561_B,B,993.0,21.0,B
8562_W,W,1.0,9.0,B
8562_B,B,998.0,12.0,B
8563_W,W,-14.0,26.0,B
8563_B,B,1003.0,9.0,B
8564_W,W,997.0,17.0,W
8564_B,B,3.0,9.0,W
8565_W,W,-2.0,10.0,B
8565_B,B,990.0,18.0,B
8566_W,W,995.0,17.0,W
8566_B,B,-27.0,37.0,W
8567_W,W,4.0,8.0,B
8567_B,B,998.0,14.0,B
8568_W,W,-7.0,15.0,B
8568_B,B,998.0,10.0,B
8569_W,W,979.0,31.0,W
8569_B,B,-10.0,18.0,W
8570_W,W,999.0,11.0,W
8570_B,B,-6.0,14.0,W
8571_W,W,979.0,33.0,W
8571_B,B,2.0,8.0,W
8572_W,W,2.0,8.0,B
8572_B,B,1002.0,8.0,B
8573_W,W,-5.0,11.0,B
8573_B,B,1000.0,6.0,B
8574_W,W,-1014.0,24.0,B
8574_B,B,0.0,8.0,B
8575_W,W,1000.0,6.0,W
8575_B,B,-2.0,6.0,W
8576_W,W,2.0,6.0,B
8576_B,B,1000.0,8.0,B
8577_W,W,985.0,25.0,W
8577_B,B,1.0,7.0,W
8578_W,W,998.0,14.0,W
8578_B,B,-15.0,25.0,W
8579_W,W,-6.0,18.0,B
8579_B,B,981.0,31.0,B
8580_W,W,-2.0,8.0,B
8580_B,B,1002.0,4.0,B
8581_W,W,999.0,11.0,W
8581_B,B,-3.0,11.0,W
8582_W,W,-6.0,16.0,B
8582_B,B,948.0,62.0,B
8583_W,W,999.0,9.0,W
8583_B,B,2.0,4.0,W
8584_W,W,-7.0,17.0,B
8584_B,B,989.0,21.0,B
8585_W,W,-2.0,14.0,B
8585_B,B,991.0,21.0,B
8586_W,W,991.0,19.0,W
8586_B,B,-5.0,13.0,W
8587_W,W,983.0,27.0,W
8587_B,B,0.0,8.0,W
8588_W,W,1002.0,12.0,W
8588_B,B,-6.0,18.0,W
8589_W,W,-3.0,15.0,B
8589_B,B,993.0,19.0,B
8590_W,W,996.0,12.0,W
8590_B,B,1.0,5.0,W
8591_W,W,991.0,21.0,W
8591_B,B,-1.0,11.0,W
8592_W,W,981.0,33.0,W
8592_B,B,-3.0,15.0,W
8593_W,W,-1003.0,15.0,B
8593_B,B,3.0,7.0,B
8594_W,W,999.0,13.0,W
8594_B,B,-10.0,20.0,W
8595_W,W,5.0,7.0,B
8595_B,B,1001.0,11.0,B
8596_W,W,997.0,11.0,W
8596_B,B,2.0,4.0,W
8597_W,W,-1001.0,11.0,B
8597_B,B,-7.0,15.0,B
8598_W,W,-6.0,16.0,B
8598_B,B,996.0,14.0,B
8599_W,W,2.0,8.0,B
8599_B,B,998.0,12.0,B
8600_W,W,-13.0,25.0,B
8600_B,B,988.0,24.0,B
8601_W,W,967.0,47.0,W
8601_B,B,-22.0,34.0,W
8602_W,W,988.0,24.0,W
8602_B,B,1.0,9.0,W
8603_W,W,996.0,16.0,W
8603_B,B,-5.0,15.0,W
8604_W,W,-6.0,12.0,B
8604_B,B,996.0,10.0,B
8605_W,W,1001.0,11.0,W
8605_B,B,-2.0,12.0,W
8606_W,W,-8.0,20.0,B
8606_B,B,993.0,19.0,B
8607_W,W,-4.0,12.0,B
8607_B,B,994.0,14.0,B
8608_W,W,993.0,17.0,W
8608_B,B,-2.0,10.0,W
8609_W,W,-4.0,12.0,B
8609_B,B,1000.0,8.0,B
8610_W,W,-1.0,13.0,B
8610_B,B,976.0,36.0,B
8611_W,W,996.0,14.0,W
8611_B,B,2.0,6.0,W
8612_W,W,-6.0,18.0,B
8612_B,B,993.0,19.0,B
8613_W,W,1002.0,8.0,W
8613_B,B,-3.0,11.0,W
8614_W,W,-2.0,14.0,B
8614_B,B,995.0,17.0,B
8615_W,W,-1.0,9.0,B
8615_B,B,992.0,16.0,B
8616_W,W,2.0,10.0,B
8616_B,B,987.0,25.0,B
8617_W,W,1002.0,8.0,W
8617_B,B,0.0,8.0,W
8618_W,W,-12.0,24.0,B
8618_B,B,992.0,20.0,B
8619_W,W,1001.0,11.0,W
8619_B,B,1.0,9.0,W
8620_W,W,997.0,15.0,W
8620_B,B,-12.0,22.0,W
8621_W,W,3.0,9.0,B
8621_B,B,991.0,21.0,B
8622_W,W,997.0,13.0,W
8622_B,B,-7.0,15.0,W
8623_W,W,1000.0,8.0,W
8623_B,B,0.0,6.0,W
8624_W,W,4.0,8.0,B
8624_B,B,971.0,41.0,B
8625_W,W,-1.0,11.0,B
8625_B,B,1000.0,10.0,B
8626_W,W,1.0,9.0,B
8626_B,B,1003.0,7.0,B
8627_W,W,1003.0,9.0,W
8627_B,B,0.0,10.0,W
8628_W,W,4.0,8.0,B
8628_B,B,984.0,28.0,B
8629_W,W,994.0,20.0,W
8629_B,B,-6.0,18.0,W
8630_W,W,1000.0,12.0,W
8630_B,B,0.0,10.0,W
8631_W,W,986.0,26.0,W
8631_B,B,-10.0,20.0,W
8632_W,W,-7.0,19.0,B
8632_B,B,987.0,25.0,B
8633_W,W,-5.0,15.0,B
8633_B,B,998.0,12.0,B
8634_W,W,987.0,25.0,W
8634_B,B,3.0,7.0,W
8635_W,W,997.0,13.0,W
8635_B,B,-8.0,16.0,W
8636_W,W,1002.0,8.0,W
8636_B,B,-13.0,21.0,W
8637_W,W,998.0,12.0,W
8637_B,B,-2.0,10.0,W
8638_W,W,999.0,9.0,W
8638_B,B,-3.0,9.0,W
8639_W,W,1001.0,13.0,W
8639_B,B,-3.0,15.0,W
8640_W,W,0.0,12.0,B
8640_B,B,996.0,16.0,B
8641_W,W,-4.0,14.0,B
8641_B,B,990.0,20.0,B
8642_W,W,2.0,8.0,B
8642_B,B,1004.0,6.0,B
8643_W,W,-6.0,16.0,W
8643_B,B,-1008.0,18.0,W
8644_W,W,0.0,12.0,B
8644_B,B,996.0,16.0,B
8645_W,W,1000.0,8.0,W
8645_B,B,1.0,5.0,W
8646_W,W,-3.0,13.0,B
8646_B,B,991.0,19.0,B
8647_W,W,998.0,16.0,W
8647_B,B,-9.0,21.0,W
8648_W,W,994.0,18.0,W
8648_B,B,-11.0,21.0,W
8649_W,W,1001.0,15.0,W
8649_B,B,-10.0,24.0,W
8650_W,W,-7.0,15.0,B
8650_B,B,994.0,14.0,B
8651_W,W,992.0,22.0,W
8651_B,B,-6.0,18.0,W
8652_W,W,997.0,17.0,W
8652_B,B,-3.0,15.0,W
8653_W,W,-11.0,23.0,B
8653_B,B,977.0,35.0,B
8654_W,W,3.0,5.0,B
8654_B,B,994.0,14.0,B
8655_W,W,-14.0,24.0,B
8655_B,B,1000.0,10.0,B
8656_W,W,998.0,10.0,W
8656_B,B,-3.0,9.0,W
8657_W,W,-1.0,9.0,B
8657_B,B,997.0,11.0,B
8658_W,W,998.0,10.0,W
8658_B,B,-5.0,11.0,W
8659_W,W,-1.0,9.0,B
8659_B,B,997.0,11.0,B
8660_W,W,-5.0,15.0,B
8660_B,B,986.0,24.0,B
8661_W,W,990.0,24.0,W
8661_B,B,-3.0,15.0,W
8662_W,W,-1.0,9.0,B
8662_B,B,992.0,16.0,B
8663_W,W,1001.0,9.0,W
8663_B,B,-4.0,12.0,W
8664_W,W,2.0,4.0,B
8664_B,B,1002.0,4.0,B
8665_W,W,-9.0,19.0,B
8665_B,B,1004.0,6.0,B
8666_W,W,994.0,14.0,W
8666_B,B,1.0,5.0,W
8667_W,W,0.0,6.0,B
8667_B,B,1000.0,6.0,B
8668_W,W,1002.0,4.0,W
8668_B,B,0.0,4.0,W
8669_W,W,1000.0,12.0,W
8669_B,B,-13.0,23.0,W
8670_W,W,-1012.0,22.0,B
8670_B,B,-2.0,10.0,B
8671_W,W,-6.0,14.0,B
8671_B,B,994.0,14.0,B
8672_W,W,-9.0,21.0,B
8672_B,B,1002.0,10.0,B
8673_W,W,993.0,21.0,W
8673_B,B,3.0,9.0,W
8674_W,W,999.0,11.0,W
8674_B,B,-6.0,14.0,W
8675_W,W,995.0,13.0,W
8675_B,B,-11.0,17.0,W
8676_W,W,1001.0,7.0,W
8676_B,B,0.0,6.0,W
8677_W,W,-1.0,11.0,B
8677_B,B,999.0,11.0,B
8678_W,W,-8.0,20.0,B
8678_B,B,998.0,14.0,B
8679_W,W,-7.0,17.0,B
8679_B,B,1000.0,10.0,B
8680_W,W,4.0,8.0,B
8680_B,B,1001.0,11.0,B
8681_W,W,1001.0,5.0,W
8681_B,B,-3.0,7.0,W
8682_W,W,2.0,8.0,B
8682_B,B,1003.0,7.0,B
8683_W,W,-2.0,14.0,B
8683_B,B,987.0,25.0,B
8684_W,W,-2.0,10.0,B
8684_B,B,1002.0,6.0,B
8685_W,W,999.0,13.0,W
8685_B,B,-3.0,13.0,W
8686_W,W,1.0,9.0,B
8686_B,B,997.0,13.0,B
8687_W,W,979.0,35.0,W
8687_B,B,-11.0,23.0,W
8688_W,W,997.0,17.0,W
8688_B,B,-4.0,16.0,W
8689_W,W,993.0,17.0,W
8689_B,B,1.0,7.0,W
8690_W,W,-1.0,13.0,B
8690_B,B,996.0,16.0,B
8691_W,W,3.0,7.0,B
8691_B,B,977.0,33.0,B
8692_W,W,-6.0,18.0,B
8692_B,B,989.0,23.0,B
8693_W,W,999.0,11.0,W
8693_B,B,-2.0,10.0,W
8694_W,W,-4.0,14.0,B
8694_B,B,988.0,22.0,B
8695_W,W,1001.0,5.0,W
8695_B,B,-2.0,6.0,W
8696_W,W,-9.0,19.0,B
8696_B,B,1001.0,9.0,B
8697_W,W,1006.0,6.0,W
8697_B,B,4.0,6.0,W
8698_W,W,1003.0,7.0,W
8698_B,B,-2.0,10.0,W
8699_W,W,3.0,3.0,B
8699_B,B,997.0,9.0,B
8700_W,W,1003.0,7.0,W
8700_B,B,2.0,6.0,W
8701_W,W,1003.0,5.0,W
8701_B,B,0.0,6.0,W
8702_W,W,1005.0,5.0,W
8702_B,B,-2.0,10.0,W
8703_W,W,3.0,7.0,B
8703_B,B,994.0,16.0,B
8704_W,W,3.0,5.0,B
8704_B,B,993.0,15.0,B
8705_W,W,5.0,7.0,B
8705_B,B,981.0,31.0,B
8706_W,W,1002.0,6.0,W
8706_B,B,1.0,5.0,W
8707_W,W,3.0,5.0,B
8707_B,B,999.0,9.0,B
8708_W,W,1002.0,10.0,W
8708_B,B,-1.0,11.0,W
